latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.89141,140.36743,330.34,0.48,0.4,2021-09-28,0313,N,nominal,2.0NRT,296.57,3.03,D
49.37564,135.18439,327.01,0.53,0.42,2021-09-28,0315,N,nominal,2.0NRT,292.99,2.85,D
53.09158,158.49907,340.07,0.5,0.66,2021-09-28,0317,N,nominal,2.0NRT,288.09,7.19,D
53.09043,158.49471,347.32,0.5,0.66,2021-09-28,0317,N,nominal,2.0NRT,289.66,5.74,D
53.13536,136.79614,327.78,0.41,0.37,2021-09-28,0317,N,low,2.0NRT,298.42,3.59,D
53.14877,136.80998,337.56,0.41,0.37,2021-09-28,0317,N,nominal,2.0NRT,298.57,4.56,D
53.14537,136.79144,335.12,0.41,0.37,2021-09-28,0317,N,nominal,2.0NRT,294.34,5.23,D
14.29351,120.78456,328.47,0.46,0.47,2021-09-28,0449,N,nominal,2.0NRT,293.13,2.46,D
14.68215,121.0125,333.69,0.44,0.46,2021-09-28,0449,N,nominal,2.0NRT,294.14,2.2,D
14.732,120.99896,334.33,0.44,0.46,2021-09-28,0449,N,nominal,2.0NRT,294.49,2.11,D
14.78239,120.96864,331.6,0.44,0.46,2021-09-28,0449,N,nominal,2.0NRT,294.66,2.73,D
14.78734,120.97192,332.3,0.44,0.46,2021-09-28,0449,N,nominal,2.0NRT,295.54,2.73,D
14.84189,120.88589,334.66,0.44,0.46,2021-09-28,0449,N,nominal,2.0NRT,298.06,3.68,D
14.84129,120.88644,336.7,0.44,0.46,2021-09-28,0449,N,nominal,2.0NRT,297.97,4.4,D
15.12477,120.51308,334.84,0.46,0.47,2021-09-28,0449,N,nominal,2.0NRT,290.58,3.99,D
16.86129,121.57177,328.62,0.56,0.43,2021-09-28,0451,N,low,2.0NRT,298.89,6.11,D
16.88521,121.61551,334.25,0.56,0.43,2021-09-28,0451,N,nominal,2.0NRT,300.96,5.04,D
16.91859,121.59843,335.72,0.56,0.43,2021-09-28,0451,N,nominal,2.0NRT,300.28,3.56,D
16.91774,121.59599,332.74,0.56,0.43,2021-09-28,0451,N,nominal,2.0NRT,299.25,3.98,D
16.95254,121.72215,329.93,0.55,0.42,2021-09-28,0451,N,nominal,2.0NRT,297.58,2.62,D
22.5436,120.35366,337.96,0.53,0.42,2021-09-28,0451,N,nominal,2.0NRT,300.67,9.34,D
24.67163,121.29659,334.83,0.45,0.39,2021-09-28,0453,N,nominal,2.0NRT,298.88,40.73,D
25.45635,114.89,334.84,0.33,0.55,2021-09-28,0453,N,nominal,2.0NRT,301.37,2.16,D
25.54656,115.06631,344.17,0.32,0.55,2021-09-28,0453,N,nominal,2.0NRT,298.08,4.46,D
25.55156,115.06525,340.67,0.32,0.55,2021-09-28,0453,N,nominal,2.0NRT,298.1,4.8,D
25.48853,114.5926,329.71,0.34,0.56,2021-09-28,0453,N,nominal,2.0NRT,299.19,2.52,D
26.73327,119.63836,336.51,0.5,0.41,2021-09-28,0453,N,nominal,2.0NRT,305.01,5.93,D
26.52825,118.27126,328.67,0.4,0.44,2021-09-28,0453,N,low,2.0NRT,302.41,3.06,D
26.5283,118.27148,330.29,0.4,0.44,2021-09-28,0453,N,low,2.0NRT,302.98,3.42,D
25.95171,115.52642,335.84,0.59,0.53,2021-09-28,0453,N,nominal,2.0NRT,300.74,7.06,D
25.95049,115.52087,331.05,0.59,0.53,2021-09-28,0453,N,nominal,2.0NRT,300.3,7.06,D
27.38554,119.89336,352.82,0.48,0.4,2021-09-28,0453,N,nominal,2.0NRT,306,24,D
27.38492,119.89512,333.01,0.48,0.4,2021-09-28,0453,N,nominal,2.0NRT,301.54,16.64,D
27.38401,119.89021,338.68,0.48,0.4,2021-09-28,0453,N,nominal,2.0NRT,301.46,12.51,D
27.38861,119.89455,337.63,0.48,0.4,2021-09-28,0453,N,nominal,2.0NRT,302.32,16.64,D
27.38771,119.88969,337.27,0.48,0.4,2021-09-28,0453,N,nominal,2.0NRT,303.66,12.51,D
27.13311,117.26066,332.54,0.44,0.46,2021-09-28,0453,N,nominal,2.0NRT,300.76,3.65,D
27.83931,120.8667,334.72,0.43,0.38,2021-09-28,0453,N,nominal,2.0NRT,302.76,5.81,D
27.83856,120.86234,336.55,0.43,0.38,2021-09-28,0453,N,nominal,2.0NRT,302.35,6.57,D
27.00079,114.26714,339.96,0.33,0.56,2021-09-28,0453,N,nominal,2.0NRT,298.8,2.99,D
26.97678,114.17311,338.76,0.34,0.56,2021-09-28,0453,N,nominal,2.0NRT,297.07,4.09,D
27.00335,114.26518,333.39,0.33,0.56,2021-09-28,0453,N,nominal,2.0NRT,298.34,3.31,D
27.14129,114.50055,330.44,0.32,0.55,2021-09-28,0453,N,nominal,2.0NRT,298.48,1.29,D
27.24075,114.01492,330.05,0.34,0.56,2021-09-28,0453,N,nominal,2.0NRT,298.78,1.87,D
26.96921,112.84184,336.45,0.41,0.6,2021-09-28,0453,N,nominal,2.0NRT,292.73,3.12,D
27.21953,113.46817,334.32,0.37,0.58,2021-09-28,0453,N,nominal,2.0NRT,296.45,2.33,D
27.21657,113.20088,329.81,0.38,0.59,2021-09-28,0453,N,nominal,2.0NRT,294.25,2.75,D
28.38083,117.86024,336.42,0.39,0.44,2021-09-28,0453,N,nominal,2.0NRT,304.34,6.29,D
28.69706,118.5137,335.7,0.53,0.42,2021-09-28,0453,N,nominal,2.0NRT,304.18,3.95,D
28.58643,117.32683,340.74,0.41,0.45,2021-09-28,0453,N,nominal,2.0NRT,301.66,3.86,D
29.60384,121.96991,330.54,0.39,0.36,2021-09-28,0453,N,nominal,2.0NRT,298.5,1.41,D
29.69278,121.51404,340.36,0.4,0.37,2021-09-28,0453,N,nominal,2.0NRT,301.3,2.59,D
29.37287,117.67187,329.62,0.57,0.43,2021-09-28,0453,N,nominal,2.0NRT,300.96,3.84,D
29.37398,117.66921,339.36,0.57,0.43,2021-09-28,0453,N,nominal,2.0NRT,301.58,8.78,D
30.33033,121.96493,335.59,0.39,0.36,2021-09-28,0453,N,nominal,2.0NRT,303.63,4.94,D
30.33428,121.96825,340.52,0.39,0.36,2021-09-28,0453,N,nominal,2.0NRT,303.93,4.94,D
30.08744,120.41652,336.4,0.43,0.38,2021-09-28,0453,N,nominal,2.0NRT,301.91,2.97,D
30.088,120.41286,340.13,0.43,0.38,2021-09-28,0453,N,nominal,2.0NRT,300.04,2.07,D
30.12992,120.53011,335.75,0.42,0.38,2021-09-28,0453,N,nominal,2.0NRT,300.39,1.84,D
29.98209,119.61501,337.86,0.46,0.39,2021-09-28,0453,N,nominal,2.0NRT,300.93,4.46,D
30.02838,119.74913,330.86,0.45,0.39,2021-09-28,0453,N,low,2.0NRT,304.15,4.63,D
30.34353,120.83046,336.2,0.41,0.37,2021-09-28,0453,N,low,2.0NRT,306.51,8.06,D
30.32817,120.65662,341.93,0.42,0.37,2021-09-28,0453,N,nominal,2.0NRT,303.37,4.05,D
30.33158,120.65582,343.45,0.42,0.37,2021-09-28,0453,N,nominal,2.0NRT,301.49,2.74,D
30.44149,120.74724,348.31,0.41,0.37,2021-09-28,0453,N,nominal,2.0NRT,299.92,5.64,D
30.44489,120.74648,343.43,0.41,0.37,2021-09-28,0453,N,nominal,2.0NRT,297.34,5.64,D
30.4764,120.84969,336.85,0.41,0.37,2021-09-28,0453,N,nominal,2.0NRT,302.84,3.61,D
29.96991,117.941,339.38,0.54,0.42,2021-09-28,0453,N,nominal,2.0NRT,299.75,4.9,D
30.47268,120.68425,338.48,0.41,0.37,2021-09-28,0453,N,nominal,2.0NRT,302.11,3.13,D
29.97044,117.93972,335.24,0.54,0.42,2021-09-28,0453,N,nominal,2.0NRT,300.21,6.69,D
30.47921,120.66054,350.27,0.41,0.37,2021-09-28,0453,N,nominal,2.0NRT,302.32,3.54,D
30.09731,117.73994,335.16,0.55,0.43,2021-09-28,0453,N,nominal,2.0NRT,297.47,5.42,D
28.96501,111.84612,329.44,0.42,0.61,2021-09-28,0453,N,nominal,2.0NRT,291.23,2.46,D
29.00863,111.91432,346.33,0.41,0.61,2021-09-28,0453,N,nominal,2.0NRT,291.56,4.07,D
30.26358,117.065,336.27,0.4,0.44,2021-09-28,0453,N,nominal,2.0NRT,296.19,4.18,D
30.44905,117.23712,329.86,0.39,0.44,2021-09-28,0453,N,nominal,2.0NRT,297.55,3.34,D
29.33748,111.61685,337.97,0.42,0.61,2021-09-28,0453,N,nominal,2.0NRT,291.51,3.64,D
31.18263,120.49644,338.96,0.41,0.37,2021-09-28,0453,N,nominal,2.0NRT,299.43,3.29,D
29.33974,111.61653,331.85,0.42,0.61,2021-09-28,0453,N,nominal,2.0NRT,291.42,3.14,D
30.62735,116.86275,329.57,0.4,0.44,2021-09-28,0453,N,nominal,2.0NRT,297.26,3.53,D
30.84295,117.77758,330.13,0.53,0.42,2021-09-28,0453,N,nominal,2.0NRT,298.53,5.18,D
31.57006,121.8678,336.14,0.39,0.36,2021-09-28,0453,N,nominal,2.0NRT,297.29,4.35,D
31.57538,121.85827,335.04,0.39,0.36,2021-09-28,0453,N,nominal,2.0NRT,296.65,5.18,D
31.58206,121.83584,338.5,0.39,0.36,2021-09-28,0453,N,nominal,2.0NRT,295,1.48,D
30.66672,116.23136,341.46,0.43,0.46,2021-09-28,0453,N,nominal,2.0NRT,296.9,16.85,D
30.66585,116.22716,339.45,0.43,0.46,2021-09-28,0453,N,nominal,2.0NRT,297.18,11.48,D
30.66997,116.2259,339.93,0.43,0.46,2021-09-28,0453,N,nominal,2.0NRT,294.06,3.76,D
31.1783,118.4866,336.45,0.49,0.4,2021-09-28,0453,N,nominal,2.0NRT,295.48,6.11,D
30.09629,113.30038,329.43,0.33,0.55,2021-09-28,0453,N,nominal,2.0NRT,291.65,1.79,D
31.1379,118.17239,333.6,0.51,0.41,2021-09-28,0453,N,nominal,2.0NRT,298.37,5.55,D
30.11484,113.26617,345.73,0.33,0.55,2021-09-28,0453,N,nominal,2.0NRT,291.32,3.75,D
31.6152,119.92789,337.03,0.43,0.38,2021-09-28,0453,N,nominal,2.0NRT,299.88,4.96,D
31.64478,119.96379,335.4,0.42,0.38,2021-09-28,0453,N,nominal,2.0NRT,299.37,4.4,D
30.08473,112.01887,337.19,0.39,0.59,2021-09-28,0453,N,nominal,2.0NRT,293.44,2.71,D
30.41687,113.00742,351.42,0.33,0.55,2021-09-28,0455,N,nominal,2.0NRT,292.13,6.26,D
31.98149,120.60899,330.87,0.4,0.37,2021-09-28,0455,N,nominal,2.0NRT,298.82,5.09,D
31.9863,120.6167,334.95,0.4,0.37,2021-09-28,0455,N,nominal,2.0NRT,298.34,4.41,D
32.24125,119.6225,334.59,0.43,0.38,2021-09-28,0455,N,nominal,2.0NRT,295.77,6.06,D
32.2393,119.62516,336.88,0.43,0.38,2021-09-28,0455,N,nominal,2.0NRT,295.04,5.98,D
32.50594,121.14552,348.26,0.39,0.36,2021-09-28,0455,N,nominal,2.0NRT,294.49,9.61,D
32.25842,119.61111,340.02,0.43,0.38,2021-09-28,0455,N,nominal,2.0NRT,296.27,6.16,D
30.88622,112.68633,331.23,0.34,0.56,2021-09-28,0455,N,nominal,2.0NRT,291.88,1.76,D
34.09317,119.61583,333.69,0.41,0.37,2021-09-28,0455,N,nominal,2.0NRT,293.23,2.98,D
34.0926,119.617,330.59,0.41,0.37,2021-09-28,0455,N,nominal,2.0NRT,291.77,3.91,D
38.38926,108.4101,330.8,0.38,0.59,2021-09-28,0455,N,low,2.0NRT,301.13,1.4,D
38.32488,106.52489,334.88,0.47,0.64,2021-09-28,0455,N,nominal,2.0NRT,303.26,2.4,D
39.49897,110.54594,343.57,0.55,0.51,2021-09-28,0455,N,nominal,2.0NRT,300.73,10.54,D
39.49975,110.54367,346.28,0.55,0.51,2021-09-28,0455,N,nominal,2.0NRT,299.92,7.23,D
39.51387,110.2721,335.49,0.57,0.52,2021-09-28,0455,N,nominal,2.0NRT,297.4,4.23,D
38.95724,106.85582,335.56,0.44,0.62,2021-09-28,0455,N,nominal,2.0NRT,302.35,3.52,D
40.93442,113.90462,333.74,0.54,0.42,2021-09-28,0455,N,nominal,2.0NRT,300.65,3.62,D
41.15173,114.70038,333.21,0.49,0.41,2021-09-28,0455,N,nominal,2.0NRT,294.99,3.75,D
39.32737,106.97947,334.97,0.42,0.61,2021-09-28,0455,N,nominal,2.0NRT,303.78,2.09,D
39.32538,106.9824,334.07,0.42,0.61,2021-09-28,0455,N,low,2.0NRT,306.47,3.11,D
42.26867,119.24602,333.82,0.38,0.36,2021-09-28,0455,N,nominal,2.0NRT,298.94,3.65,D
42.2661,119.14085,335.55,0.38,0.36,2021-09-28,0455,N,nominal,2.0NRT,302.52,4.37,D
41.81961,115.80983,334.9,0.44,0.38,2021-09-28,0455,N,nominal,2.0NRT,294.31,7.55,D
41.82307,115.80865,356.59,0.44,0.38,2021-09-28,0455,N,nominal,2.0NRT,296.46,7.55,D
41.82212,115.80354,333.14,0.44,0.38,2021-09-28,0455,N,nominal,2.0NRT,296.18,7.55,D
42.12688,116.98717,325.54,0.41,0.37,2021-09-28,0455,N,nominal,2.0NRT,297.65,1.74,D
42.86045,120.72392,332.04,0.4,0.37,2021-09-28,0455,N,nominal,2.0NRT,300.55,1.86,D
40.53852,106.84103,367,0.4,0.6,2021-09-28,0455,N,high,2.0NRT,311.59,9.28,D
40.53844,106.84201,348.27,0.4,0.6,2021-09-28,0455,N,nominal,2.0NRT,308.07,10.08,D
40.53715,106.83746,341.56,0.4,0.6,2021-09-28,0455,N,nominal,2.0NRT,305.77,4.2,D
40.65751,107.07861,344.61,0.38,0.59,2021-09-28,0455,N,nominal,2.0NRT,302.16,3.81,D
40.74842,107.30466,337.08,0.37,0.58,2021-09-28,0455,N,nominal,2.0NRT,302.33,3.88,D
43.60521,118.78291,339.03,0.38,0.36,2021-09-28,0455,N,nominal,2.0NRT,300.88,6.75,D
45.5589,126.09044,326.01,0.43,0.46,2021-09-28,0455,N,low,2.0NRT,300.95,2.22,D
53.12754,136.81569,348.11,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,291.37,8.77,D
53.13528,136.79253,367,0.71,0.75,2021-09-28,0457,N,high,2.0NRT,298.02,22.12,D
53.14238,136.79112,335.63,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,294.1,22.12,D
53.14926,136.79744,367,0.71,0.75,2021-09-28,0457,N,high,2.0NRT,298.88,22.31,D
53.14897,136.80748,333.89,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,295.32,27.58,D
53.1495,136.78922,355.83,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,292.15,22.31,D
53.15639,136.79488,350.92,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,290.97,22.31,D
53.1313,136.81299,341.71,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,293.38,11.78,D
53.13207,136.7899,348.53,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,291.48,15.2,D
53.13913,136.7903,367,0.71,0.75,2021-09-28,0457,N,high,2.0NRT,295.65,15.54,D
53.14597,136.79692,367,0.71,0.75,2021-09-28,0457,N,high,2.0NRT,296.19,15.54,D
53.14625,136.78836,339.23,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,290.16,15.54,D
53.15311,136.7946,367,0.71,0.75,2021-09-28,0457,N,high,2.0NRT,298.67,22.61,D
53.1528,136.80418,325.56,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,292.33,25.45,D
53.15337,136.78674,326.26,0.71,0.75,2021-09-28,0457,N,nominal,2.0NRT,290.85,22.61,D
53.69404,137.33641,367,0.74,0.76,2021-09-28,0457,N,high,2.0NRT,293.61,14.55,D
53.69291,137.36754,350.96,0.74,0.76,2021-09-28,0457,N,nominal,2.0NRT,292.73,15.55,D
53.69346,137.35228,344.88,0.74,0.76,2021-09-28,0457,N,nominal,2.0NRT,291.6,14.55,D
53.70128,137.33545,367,0.74,0.76,2021-09-28,0457,N,high,2.0NRT,291.06,27,D
53.70164,137.3255,337.86,0.74,0.76,2021-09-28,0457,N,nominal,2.0NRT,289.55,14.62,D
53.71526,137.34688,367,0.74,0.76,2021-09-28,0457,N,high,2.0NRT,296.27,30,D
53.7149,137.35712,346.45,0.74,0.76,2021-09-28,0457,N,nominal,2.0NRT,294.58,25.48,D
53.71684,137.34982,367,0.74,0.76,2021-09-28,0457,N,high,2.0NRT,296.04,38.32,D
53.71722,137.34026,352.05,0.74,0.76,2021-09-28,0457,N,nominal,2.0NRT,293.88,18.22,D
56.11758,137.37775,342.15,0.73,0.76,2021-09-28,0459,N,nominal,2.0NRT,287.62,50.2,D
56.11799,137.36734,348.96,0.73,0.76,2021-09-28,0459,N,nominal,2.0NRT,299.69,61.58,D
56.1252,137.36653,325.08,0.73,0.76,2021-09-28,0459,N,nominal,2.0NRT,288.16,4.27,D
56.11219,137.36716,338.67,0.73,0.76,2021-09-28,0459,N,nominal,2.0NRT,290.03,40.51,D
56.11934,137.36797,355.71,0.73,0.76,2021-09-28,0459,N,nominal,2.0NRT,297.99,40.51,D
10.17342,105.37612,332.35,0.44,0.39,2021-09-28,0627,N,nominal,2.0NRT,294.33,3.81,D
10.20852,105.49554,332.47,0.45,0.39,2021-09-28,0627,N,nominal,2.0NRT,295.29,3.17,D
10.63778,107.60596,330.55,0.39,0.44,2021-09-28,0627,N,nominal,2.0NRT,292.6,2.74,D
10.67473,107.60455,344.04,0.39,0.44,2021-09-28,0627,N,nominal,2.0NRT,292.95,4.88,D
10.67877,107.60398,343.24,0.39,0.44,2021-09-28,0627,N,nominal,2.0NRT,294.59,4.88,D
10.26384,104.71038,337.94,0.42,0.38,2021-09-28,0627,N,nominal,2.0NRT,293.43,5.71,D
10.52836,105.78687,337.06,0.47,0.39,2021-09-28,0627,N,nominal,2.0NRT,288.76,4.21,D
10.84216,107.97712,340.65,0.42,0.45,2021-09-28,0627,N,nominal,2.0NRT,298.03,19.51,D
10.84633,107.97659,354.05,0.42,0.45,2021-09-28,0627,N,nominal,2.0NRT,295.65,19.51,D
10.84579,107.97274,330.86,0.42,0.45,2021-09-28,0627,N,nominal,2.0NRT,294.39,19.51,D
10.55171,105.89716,331.8,0.47,0.4,2021-09-28,0627,N,nominal,2.0NRT,292.11,2.54,D
10.55474,105.89233,331.13,0.47,0.4,2021-09-28,0627,N,nominal,2.0NRT,293.09,5.04,D
10.84805,107.97626,349.31,0.42,0.45,2021-09-28,0627,N,nominal,2.0NRT,295.27,5.99,D
10.84755,107.97241,330.74,0.42,0.45,2021-09-28,0627,N,nominal,2.0NRT,294.28,5.99,D
10.56727,105.76913,331.57,0.47,0.39,2021-09-28,0627,N,nominal,2.0NRT,287.81,5.58,D
10.5981,105.67398,336.29,0.46,0.39,2021-09-28,0627,N,nominal,2.0NRT,285.8,4.47,D
11.03826,108.34476,333.54,0.44,0.46,2021-09-28,0627,N,nominal,2.0NRT,295.26,1.17,D
11.85441,108.16389,336.55,0.44,0.46,2021-09-28,0627,N,nominal,2.0NRT,293.73,3.26,D
12.18464,108.89154,338.99,0.5,0.49,2021-09-28,0627,N,nominal,2.0NRT,291.59,4.61,D
12.26153,108.84829,332.34,0.49,0.49,2021-09-28,0627,N,nominal,2.0NRT,290.95,3.92,D
12.26357,108.84953,340.42,0.5,0.49,2021-09-28,0627,N,nominal,2.0NRT,291.12,7.75,D
12.71529,108.82423,344.61,0.5,0.49,2021-09-28,0627,N,nominal,2.0NRT,286.62,16.86,D
12.71994,108.82455,343.12,0.5,0.49,2021-09-28,0627,N,nominal,2.0NRT,283.06,16.86,D
12.71872,108.81501,351.49,0.5,0.49,2021-09-28,0627,N,nominal,2.0NRT,285.44,22.44,D
13.22815,104.27841,332.32,0.43,0.38,2021-09-28,0629,N,nominal,2.0NRT,294.22,2.25,D
14.94314,108.46146,333.28,0.51,0.49,2021-09-28,0629,N,nominal,2.0NRT,271.39,4.05,D
14.95731,108.46375,338.43,0.51,0.49,2021-09-28,0629,N,nominal,2.0NRT,268.03,7.18,D
14.976,108.50175,340.85,0.51,0.49,2021-09-28,0629,N,nominal,2.0NRT,265.4,6.16,D
15.09477,108.66975,341.35,0.53,0.5,2021-09-28,0629,N,nominal,2.0NRT,272.15,10.42,D
15.34373,108.20695,329.35,0.49,0.49,2021-09-28,0629,N,nominal,2.0NRT,284.94,4.72,D
14.34737,100.80442,338.26,0.39,0.36,2021-09-28,0629,N,nominal,2.0NRT,294.86,4.03,D
15.40889,108.27628,328.1,0.5,0.49,2021-09-28,0629,N,nominal,2.0NRT,280.39,2.64,D
15.34374,107.74111,329.35,0.46,0.47,2021-09-28,0629,N,nominal,2.0NRT,291.14,3.2,D
15.3705,107.81387,340.01,0.47,0.48,2021-09-28,0629,N,nominal,2.0NRT,291.13,4.89,D
14.3982,100.76248,330.3,0.39,0.36,2021-09-28,0629,N,nominal,2.0NRT,294.21,2.62,D
15.40988,107.77289,343.81,0.46,0.47,2021-09-28,0629,N,nominal,2.0NRT,292.95,15.32,D
15.47987,108.1823,328.44,0.49,0.49,2021-09-28,0629,N,nominal,2.0NRT,285.1,2.34,D
15.53728,108.3041,338.9,0.5,0.49,2021-09-28,0629,N,nominal,2.0NRT,287.12,5.63,D
15.50063,107.96692,330.02,0.48,0.48,2021-09-28,0629,N,nominal,2.0NRT,288.66,3.92,D
15.53313,108.1945,330.45,0.5,0.49,2021-09-28,0629,N,nominal,2.0NRT,286.93,3.07,D
15.52586,108.13519,340.91,0.49,0.49,2021-09-28,0629,N,nominal,2.0NRT,287.52,5.56,D
15.5056,107.97063,335.05,0.48,0.48,2021-09-28,0629,N,nominal,2.0NRT,288.8,4.59,D
15.50505,107.96615,331.35,0.48,0.48,2021-09-28,0629,N,nominal,2.0NRT,288.79,4.59,D
14.37609,99.95734,331.66,0.41,0.37,2021-09-28,0629,N,nominal,2.0NRT,293.06,2.25,D
15.53772,108.15735,327.87,0.49,0.49,2021-09-28,0629,N,nominal,2.0NRT,284.95,2.4,D
15.57082,108.31394,350.73,0.51,0.49,2021-09-28,0629,N,nominal,2.0NRT,286.48,8.97,D
15.53971,108.02669,337.64,0.48,0.48,2021-09-28,0629,N,nominal,2.0NRT,288.81,5.05,D
15.53998,107.95688,339.37,0.48,0.48,2021-09-28,0629,N,nominal,2.0NRT,287.89,7.55,D
15.57354,108.09814,331.94,0.49,0.49,2021-09-28,0629,N,nominal,2.0NRT,286.39,2.86,D
15.65808,108.04512,330.64,0.49,0.48,2021-09-28,0629,N,nominal,2.0NRT,290.2,1.92,D
15.68857,108.21558,330.17,0.5,0.49,2021-09-28,0629,N,nominal,2.0NRT,287.97,3.27,D
15.7352,108.06481,340.89,0.49,0.49,2021-09-28,0629,N,nominal,2.0NRT,283.84,20.91,D
15.76978,108.15992,339.35,0.5,0.49,2021-09-28,0629,N,nominal,2.0NRT,290.68,7.16,D
15.76863,108.15063,343.9,0.5,0.49,2021-09-28,0629,N,nominal,2.0NRT,291.87,10.14,D
15.76806,108.14602,336.4,0.5,0.49,2021-09-28,0629,N,nominal,2.0NRT,291.41,6.98,D
15.81669,107.78429,346.27,0.47,0.48,2021-09-28,0629,N,nominal,2.0NRT,292.69,10.75,D
15.92487,107.75948,347.06,0.47,0.48,2021-09-28,0629,N,nominal,2.0NRT,292.35,8.29,D
61.34092,127.48524,328.77,0.33,0.55,2021-09-28,0501,N,nominal,2.0NRT,281.82,3.33,D
61.34093,127.48507,327.98,0.33,0.56,2021-09-28,0501,N,nominal,2.0NRT,282.01,3.14,D
61.54763,129.56598,339.62,0.39,0.59,2021-09-28,0501,N,nominal,2.0NRT,284,4.79,D
61.59929,127.87038,325.53,0.34,0.56,2021-09-28,0501,N,nominal,2.0NRT,283.91,3.61,D
61.86716,124.8403,329.16,0.55,0.51,2021-09-28,0501,N,nominal,2.0NRT,282.76,6.22,D
61.86686,124.84187,325.24,0.55,0.51,2021-09-28,0501,N,nominal,2.0NRT,282.45,4.27,D
61.98224,122.33225,331.87,0.46,0.47,2021-09-28,0501,N,nominal,2.0NRT,282.06,5.69,D
62.40193,128.08151,354.81,0.35,0.57,2021-09-28,0501,N,nominal,2.0NRT,284.95,10.11,D
62.4018,128.0744,327.39,0.35,0.57,2021-09-28,0501,N,nominal,2.0NRT,280.98,5.88,D
62.39889,128.07811,357.79,0.35,0.57,2021-09-28,0501,N,low,2.0NRT,287.5,8.74,D
62.40421,128.07767,330.36,0.35,0.57,2021-09-28,0501,N,nominal,2.0NRT,283.68,3.78,D
62.41151,126.3534,326.4,0.62,0.54,2021-09-28,0501,N,nominal,2.0NRT,281.19,6.56,D
64.18415,118.18761,325.86,0.56,0.43,2021-09-28,0501,N,nominal,2.0NRT,279.55,3.69,D
64.27107,117.75182,326.75,0.54,0.42,2021-09-28,0501,N,nominal,2.0NRT,277.63,3.4,D
64.27012,117.74046,327.85,0.54,0.42,2021-09-28,0501,N,nominal,2.0NRT,276.65,3.4,D
64.66778,117.60342,339.23,0.55,0.42,2021-09-28,0501,N,nominal,2.0NRT,280.95,10.89,D
64.78454,117.9662,330.53,0.56,0.43,2021-09-28,0501,N,nominal,2.0NRT,281.29,9.6,D
64.93517,78.33707,342.74,0.41,0.61,2021-09-28,0504,N,nominal,2.0NRT,276.57,5.43,D
64.9342,78.34276,341.32,0.41,0.61,2021-09-28,0504,N,nominal,2.0NRT,278.51,4.07,D
66.04118,80.32645,325.87,0.33,0.55,2021-09-28,0504,N,nominal,2.0NRT,276.06,1.62,D
67.27386,83.20441,337.33,0.51,0.49,2021-09-28,0504,N,nominal,2.0NRT,277.78,12.58,D
67.28391,83.0391,337.32,0.51,0.49,2021-09-28,0504,N,nominal,2.0NRT,275.49,14.44,D
67.33527,83.13171,341.12,0.51,0.49,2021-09-28,0504,N,nominal,2.0NRT,277.14,6.06,D
67.51862,83.20933,333.9,0.5,0.49,2021-09-28,0504,N,nominal,2.0NRT,277.54,3.82,D
67.55716,83.21423,329.54,0.49,0.49,2021-09-28,0504,N,nominal,2.0NRT,278.1,6.34,D
67.59489,83.25277,336.97,0.49,0.49,2021-09-28,0504,N,nominal,2.0NRT,278.45,11.28,D
64.95559,76.62833,342.08,0.44,0.63,2021-09-28,0504,N,nominal,2.0NRT,278.74,20.97,D
64.9587,76.63486,356.11,0.44,0.63,2021-09-28,0504,N,low,2.0NRT,283.28,32.79,D
66.66666,80.45334,340.38,0.61,0.54,2021-09-28,0504,N,nominal,2.0NRT,278.42,26.89,D
64.91331,75.55981,329.27,0.47,0.64,2021-09-28,0504,N,nominal,2.0NRT,277.56,2.3,D
64.91345,75.54916,342.11,0.47,0.64,2021-09-28,0504,N,nominal,2.0NRT,277.54,7.23,D
68.41484,83.6283,337.97,0.44,0.46,2021-09-28,0504,N,nominal,2.0NRT,287.2,27.43,D
66.06409,77.27975,336.35,0.38,0.59,2021-09-28,0504,N,nominal,2.0NRT,276.87,2.26,D
66.56286,77.30299,349.66,0.36,0.57,2021-09-28,0504,N,nominal,2.0NRT,274.43,4.69,D
66.7937,77.25223,346.17,0.35,0.56,2021-09-28,0504,N,nominal,2.0NRT,274.41,3.37,D
66.79372,77.25266,340.7,0.35,0.56,2021-09-28,0504,N,nominal,2.0NRT,274.17,3.32,D
66.83419,77.27315,326.63,0.34,0.56,2021-09-28,0504,N,nominal,2.0NRT,271.83,1.42,D
66.86624,77.29268,341.79,0.34,0.56,2021-09-28,0504,N,nominal,2.0NRT,273.93,2.62,D
67.92953,76.20222,338.1,0.63,0.54,2021-09-28,0506,N,nominal,2.0NRT,273.4,4.54,D
66.17236,71.0687,335.66,0.48,0.65,2021-09-28,0506,N,nominal,2.0NRT,275.33,2.77,D
16.17649,107.73824,333.07,0.47,0.48,2021-09-28,0629,N,nominal,2.0NRT,291.63,2.19,D
