latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
46.60427,32.75766,342.21,0.44,0.46,2022-02-26,1110,N,VIIRS,n,2.0NRT,283.98,8.87,D
46.61259,32.80961,325.22,0.44,0.46,2022-02-26,1110,N,VIIRS,n,2.0NRT,282.81,3.67,D
46.70008,32.81308,339.17,0.44,0.46,2022-02-26,1110,N,VIIRS,n,2.0NRT,289.57,16.57,D
46.71879,32.70059,347.63,0.44,0.46,2022-02-26,1110,N,VIIRS,n,2.0NRT,288.66,14.16,D
46.72262,32.69407,326.35,0.44,0.46,2022-02-26,1110,N,VIIRS,n,2.0NRT,286.34,5.81,D
46.72736,32.69918,339.1,0.44,0.46,2022-02-26,1110,N,VIIRS,n,2.0NRT,288.77,13.21,D
46.72691,32.69336,344.6,0.44,0.46,2022-02-26,1110,N,VIIRS,n,2.0NRT,290.57,5.81,D
46.80583,33.32895,326.59,0.47,0.48,2022-02-26,1110,N,VIIRS,n,2.0NRT,285.18,7.3,D
46.80933,33.31579,337.37,0.47,0.48,2022-02-26,1110,N,VIIRS,n,2.0NRT,286.49,2.51,D
46.81863,33.32061,328.82,0.47,0.48,2022-02-26,1110,N,VIIRS,n,2.0NRT,286.51,6.37,D
46.84201,33.21629,340.86,0.46,0.47,2022-02-26,1110,N,VIIRS,n,2.0NRT,286.33,8.03,D
46.84641,33.21565,367,0.46,0.47,2022-02-26,1110,N,VIIRS,h,2.0NRT,290.31,8.03,D
46.85081,33.21497,347.18,0.46,0.47,2022-02-26,1110,N,VIIRS,n,2.0NRT,292.07,14.03,D
46.85034,33.20885,331.01,0.46,0.47,2022-02-26,1110,N,VIIRS,n,2.0NRT,285.7,6.09,D
46.84555,33.2141,343.74,0.47,0.47,2022-02-26,1110,N,VIIRS,n,2.0NRT,290.39,9.35,D
46.84996,33.21343,355.47,0.47,0.47,2022-02-26,1110,N,VIIRS,n,2.0NRT,292.68,18.05,D
47.26991,31.74511,337.6,0.4,0.45,2022-02-26,1110,N,VIIRS,n,2.0NRT,281.54,2.73,D
47.40234,30.07517,331.88,0.52,0.42,2022-02-26,1110,N,VIIRS,n,2.0NRT,279.85,5.83,D
47.49523,30.84348,328.92,0.56,0.43,2022-02-26,1110,N,VIIRS,n,2.0NRT,285.43,5.75,D
50.59103,30.18498,326.26,0.57,0.43,2022-02-26,1112,N,VIIRS,n,2.0NRT,280.02,4.69,D
48.61533,29.37373,325.45,0.51,0.41,2022-02-26,1112,N,VIIRS,n,2.0NRT,274.48,2.85,D
48.52522,26.75945,339.57,0.42,0.38,2022-02-26,1112,N,VIIRS,n,2.0NRT,279.5,6.03,D
49.52016,31.45587,330.27,0.42,0.45,2022-02-26,1112,N,VIIRS,n,2.0NRT,269.64,2.73,D
49.49453,28.2627,328.12,0.47,0.4,2022-02-26,1112,N,VIIRS,n,2.0NRT,278.56,5.36,D
49.66171,29.1013,336.76,0.51,0.41,2022-02-26,1112,N,VIIRS,n,2.0NRT,281.19,7.65,D
50.02563,29.25786,330.88,0.52,0.41,2022-02-26,1112,N,VIIRS,n,2.0NRT,284.76,4.85,D
50.02665,29.25663,336.31,0.52,0.41,2022-02-26,1112,N,VIIRS,n,2.0NRT,283.93,6.14,D
51.84095,24.65472,330.02,0.4,0.37,2022-02-26,1112,N,VIIRS,n,2.0NRT,283.34,4.27,D
50.22787,30.28598,339.07,0.5,0.49,2022-02-26,2324,N,VIIRS,n,2.0NRT,278.8,10.22,N
50.96295,32.36322,304.02,0.42,0.45,2022-02-26,2324,N,VIIRS,n,2.0NRT,268.95,1.26,N
50.9088,29.89305,297.43,0.53,0.5,2022-02-26,2324,N,VIIRS,n,2.0NRT,268.93,0.66,N
50.05092,36.35561,298.28,0.44,0.39,2022-02-26,2324,N,VIIRS,n,2.0NRT,268.72,0.93,N
50.04814,36.34839,301.58,0.44,0.39,2022-02-26,2324,N,VIIRS,n,2.0NRT,269.19,0.93,N
50.04739,36.3546,306.47,0.44,0.39,2022-02-26,2324,N,VIIRS,n,2.0NRT,268.7,0.93,N
50.22741,30.29313,320.07,0.5,0.49,2022-02-26,2324,N,VIIRS,n,2.0NRT,262.61,10.22,N
50.22332,30.28521,331.55,0.5,0.49,2022-02-26,2324,N,VIIRS,n,2.0NRT,262.92,10.22,N
48.16179,30.61487,306.33,0.46,0.47,2022-02-26,2326,N,VIIRS,n,2.0NRT,272.9,1.47,N
47.40382,30.0682,298.01,0.48,0.48,2022-02-26,2326,N,VIIRS,n,2.0NRT,269.04,0.93,N
46.4719,30.41917,296.6,0.45,0.47,2022-02-26,2326,N,VIIRS,n,2.0NRT,269,1.57,N
46.44854,30.21267,320.47,0.46,0.47,2022-02-26,2326,N,VIIRS,n,2.0NRT,269.34,2.25,N
46.44416,30.21194,303.95,0.46,0.47,2022-02-26,2326,N,VIIRS,n,2.0NRT,270.4,1.2,N
45.55595,28.97231,298.49,0.52,0.5,2022-02-26,2326,N,VIIRS,n,2.0NRT,272.65,1.57,N
48.53148,34.64499,300.31,0.48,0.4,2022-02-26,2326,N,VIIRS,n,2.0NRT,265.54,2.18,N
47.87908,35.19263,322.31,0.46,0.39,2022-02-26,2326,N,VIIRS,n,2.0NRT,271.83,1.32,N
47.87906,35.16113,295.12,0.46,0.39,2022-02-26,2326,N,VIIRS,n,2.0NRT,270.55,0.78,N
47.87618,35.15409,296.62,0.46,0.39,2022-02-26,2326,N,VIIRS,n,2.0NRT,271.61,0.78,N
47.86829,35.15839,309.68,0.46,0.39,2022-02-26,2326,N,VIIRS,n,2.0NRT,274.82,2.64,N
47.86758,35.1645,308.85,0.46,0.39,2022-02-26,2326,N,VIIRS,n,2.0NRT,272.73,1.62,N
47.86182,35.1504,301.2,0.46,0.39,2022-02-26,2326,N,VIIRS,n,2.0NRT,273.85,1.88,N
48.53258,34.6447,300.81,0.48,0.4,2022-02-26,2326,N,VIIRS,n,2.0NRT,265.89,1.79,N
50.78577,29.58504,296.34,0.33,0.55,2022-02-27,0104,N,VIIRS,n,2.0NRT,264.96,1.15,N
50.79171,29.58414,296.66,0.33,0.55,2022-02-27,0104,N,VIIRS,n,2.0NRT,266.36,0.76,N
50.78791,29.59711,297.96,0.33,0.55,2022-02-27,0104,N,VIIRS,n,2.0NRT,267.4,0.48,N
50.77982,29.58593,301.87,0.33,0.55,2022-02-27,0104,N,VIIRS,n,2.0NRT,266.02,0.63,N
50.76708,30.35554,297.23,0.35,0.57,2022-02-27,0104,N,VIIRS,n,2.0NRT,268.82,0.57,N
50.79512,29.59191,328.73,0.33,0.55,2022-02-27,0104,N,VIIRS,n,2.0NRT,267.96,2.4,N
50.79385,29.59622,332.76,0.33,0.55,2022-02-27,0104,N,VIIRS,n,2.0NRT,269.17,2.4,N
50.79639,29.58757,298.17,0.33,0.55,2022-02-27,0104,N,VIIRS,n,2.0NRT,266.03,2.03,N
50.79298,29.57981,299.8,0.33,0.55,2022-02-27,0104,N,VIIRS,n,2.0NRT,266.07,0.76,N
47.62638,34.32449,326.15,0.62,0.71,2022-02-27,0911,N,VIIRS,n,2.0NRT,278.66,2.84,D
50.59847,30.18537,329.59,0.69,0.74,2022-02-27,0913,N,VIIRS,n,2.0NRT,280.99,6,D
50.59254,30.2135,328.51,0.69,0.74,2022-02-27,0913,N,VIIRS,n,2.0NRT,277.49,2.49,D
50.77438,29.59764,352.87,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,287.66,20.77,D
50.77363,29.59198,349.24,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,293.05,25.17,D
50.77773,29.59653,328.81,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,281.48,3.13,D
50.78888,29.57513,332.18,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,280.92,2.14,D
51.12454,30.13354,327.73,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,272.68,3.97,D
50.68487,30.03897,334.39,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,282.23,7.99,D
45.42221,29.12062,342.96,0.38,0.36,2022-02-27,1051,N,VIIRS,n,2.0NRT,272.02,5.72,D
45.61719,29.48269,341.53,0.38,0.36,2022-02-27,1051,N,VIIRS,n,2.0NRT,283.61,3.43,D
47.5386,35.39228,327.32,0.55,0.43,2022-02-27,1051,N,VIIRS,n,2.0NRT,280.22,3.15,D
47.5751,34.24149,337.46,0.5,0.41,2022-02-27,1051,N,VIIRS,n,2.0NRT,280.92,3.07,D
47.87986,35.19352,329.05,0.54,0.42,2022-02-27,1051,N,VIIRS,n,2.0NRT,282.77,3.21,D
48.46646,22.80424,332.26,0.48,0.4,2022-02-27,1051,N,VIIRS,n,2.0NRT,283.49,3.35,D
50.21197,29.84137,347.78,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,284.18,9.06,D
50.18177,28.51273,333.75,0.39,0.36,2022-02-27,1051,N,VIIRS,n,2.0NRT,283.27,2.87,D
50.19414,28.50275,335.33,0.39,0.36,2022-02-27,1051,N,VIIRS,n,2.0NRT,283.15,5.71,D
50.53563,30.23389,332.56,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,281,6.53,D
50.54241,30.23174,327.67,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,279.63,6.17,D
50.54167,30.22598,325.42,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,281.38,5.59,D
50.54506,30.22489,352.53,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,283.86,5.59,D
50.60191,30.44805,328.88,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,280.74,2.15,D
50.60117,30.44222,326.99,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,282.37,2.15,D
50.59945,30.18845,328.12,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,279.29,3.28,D
50.60211,30.1816,326.87,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,278.97,3,D
50.61681,29.91438,330.37,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,286.24,6.68,D
50.62018,29.9133,344.06,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,284.13,6.68,D
50.62767,29.91682,336.31,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,283.23,5.88,D
50.63291,29.90322,334.08,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,283.37,3.96,D
50.68281,30.0421,336.42,0.41,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,293.21,29.28,D
50.74791,29.5828,328.94,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,287.09,14,D
50.75126,29.58169,331.78,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,282.69,14,D
50.77103,29.59873,350.97,0.4,0.37,2022-02-27,1051,N,VIIRS,n,2.0NRT,286.31,20.77,D
47.86881,35.1635,307.68,0.47,0.48,2022-02-27,2305,N,VIIRS,n,2.0NRT,273.14,2.16,N
46.8273,33.3341,302.1,0.55,0.51,2022-02-27,2305,N,VIIRS,n,2.0NRT,268.14,0.9,N
50.22505,30.28986,307.33,0.41,0.6,2022-02-27,2305,N,VIIRS,n,2.0NRT,268.63,1.38,N
47.88015,35.19109,303.27,0.47,0.47,2022-02-27,2305,N,VIIRS,n,2.0NRT,269.97,1.11,N
50.06787,36.61997,301.18,0.43,0.46,2022-02-27,2307,N,VIIRS,n,2.0NRT,268.26,0.84,N
50.06365,36.61916,340.24,0.43,0.46,2022-02-27,2307,N,VIIRS,n,2.0NRT,271.55,8.24,N
51.00164,34.91438,304.32,0.52,0.5,2022-02-27,2307,N,VIIRS,n,2.0NRT,268.14,0.73,N
50.06651,36.62116,333.15,0.42,0.61,2022-02-28,0045,N,VIIRS,n,2.0NRT,268.56,2.51,N
50.9386,29.91663,296,0.43,0.46,2022-02-28,0045,N,VIIRS,n,2.0NRT,267.61,0.56,N
50.82524,29.6521,300.9,0.43,0.46,2022-02-28,0045,N,VIIRS,n,2.0NRT,264.46,0.66,N
47.86815,35.16351,300.68,0.44,0.62,2022-02-28,0045,N,VIIRS,n,2.0NRT,270.87,1.47,N
47.86713,35.16309,297.52,0.44,0.62,2022-02-28,0045,N,VIIRS,n,2.0NRT,270.53,0.7,N
47.62945,34.32496,313.19,0.41,0.61,2022-02-28,0045,N,VIIRS,n,2.0NRT,269.29,1.6,N
48.74735,26.60744,302.6,0.55,0.43,2022-02-28,0045,N,VIIRS,n,2.0NRT,272.31,1.5,N
50.06472,36.62675,298.41,0.42,0.61,2022-02-28,0045,N,VIIRS,n,2.0NRT,266.94,2.51,N
46.18222,33.14621,342.28,0.39,0.36,2022-02-28,1032,N,VIIRS,n,2.0NRT,274.24,4.89,D
46.22016,33.08138,330.49,0.39,0.36,2022-02-28,1032,N,VIIRS,n,2.0NRT,281.02,3.45,D
46.21856,33.07147,328.56,0.39,0.36,2022-02-28,1032,N,VIIRS,n,2.0NRT,281.17,1.76,D
46.67404,32.86833,330.97,0.39,0.36,2022-02-28,1032,N,VIIRS,n,2.0NRT,283.31,1.62,D
46.15297,33.60542,332.6,0.38,0.36,2022-02-28,1032,N,VIIRS,n,2.0NRT,273.61,2.26,D
49.32676,28.1713,335.8,0.45,0.39,2022-02-28,1034,N,VIIRS,n,2.0NRT,278.14,4.3,D
47.01279,32.13756,337.58,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.92,14.72,D
47.38494,34.43637,347.41,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.54,7.95,D
47.3842,34.43127,354.11,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.43,7.95,D
47.38272,34.42108,328.27,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.03,6.98,D
47.38346,34.42617,357.31,0.39,0.36,2022-02-28,1034,N,VIIRS,l,2.0NRT,289.67,6.98,D
47.60336,31.13541,341.63,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,284.69,6.97,D
47.62488,29.9482,339.07,0.42,0.38,2022-02-28,1034,N,VIIRS,n,2.0NRT,277.61,8.14,D
47.62927,29.95223,346.93,0.42,0.38,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.47,10.08,D
47.62826,29.94676,357.12,0.42,0.38,2022-02-28,1034,N,VIIRS,l,2.0NRT,285.83,8.14,D
48.45541,33.80611,333.27,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,275.53,3.9,D
48.77554,29.91201,334.16,0.41,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.02,3.07,D
48.4356,27.09729,342.6,0.5,0.41,2022-02-28,1034,N,VIIRS,n,2.0NRT,278.14,6.63,D
48.74314,28.27861,332.89,0.45,0.39,2022-02-28,1034,N,VIIRS,n,2.0NRT,274.69,7.61,D
49.28965,29.22674,335.91,0.42,0.38,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.96,7.94,D
49.97734,30.36396,332.91,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,278.85,5.22,D
49.98535,30.34905,333.68,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.35,2.47,D
49.98442,30.34362,327.37,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.3,2.47,D
50.0799,30.6974,332.99,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.23,10.61,D
50.53059,31.41303,340.51,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.81,7.05,D
50.54295,31.42524,335.06,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,278.31,3.75,D
50.58847,31.64618,334.92,0.38,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.3,3.38,D
50.37979,30.01712,345.72,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,285.96,12.97,D
50.38404,30.02121,345.23,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.65,8.44,D
50.42313,30.02226,355.51,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.95,12.84,D
50.42028,30.0058,344.93,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.91,5.07,D
50.42737,30.02635,330.35,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,278.46,2.85,D
50.42642,30.02086,326.79,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,277.12,2.85,D
50.42452,30.00988,331.68,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.12,4.23,D
50.42357,30.00439,329.36,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,277.75,2.93,D
50.43161,30.03043,343.92,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.29,17.58,D
50.42971,30.01947,330.05,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,275.6,2.85,D
50.42781,30.00848,328.8,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,278.2,4.23,D
50.4235,29.96307,332.64,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.53,6.12,D
50.42679,29.96165,348.36,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.04,6.12,D
50.43008,29.96024,331.42,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.1,3.39,D
50.18876,28.49651,345.51,0.43,0.38,2022-02-28,1034,N,VIIRS,n,2.0NRT,282.87,6.09,D
50.18765,28.49068,342.52,0.43,0.38,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.45,5.56,D
50.19214,28.49495,325.42,0.43,0.38,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.74,6.09,D
50.42527,29.6689,336.95,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.76,4.84,D
50.63844,30.19785,337.36,0.39,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.13,3.25,D
50.64172,30.19646,326.33,0.39,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.45,3.26,D
50.65296,30.22104,353.56,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,283.79,14.71,D
50.65717,30.22511,328.27,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.24,4.53,D
50.65623,30.21964,351.08,0.39,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,283.83,14.71,D
50.59759,29.87912,328.36,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,275.62,4.2,D
50.59897,29.86668,337.99,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,276.94,3.08,D
50.65579,30.07294,334.34,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.28,3.88,D
50.6572,30.06057,344.74,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,284.75,13.23,D
50.62968,29.90088,333.08,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,284.26,6.05,D
50.66143,30.06464,329.98,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.19,4.58,D
50.63298,29.89947,329.22,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,284.9,36.38,D
50.72419,30.15935,327.2,0.39,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.95,3.34,D
50.72748,30.15796,335.52,0.39,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,278.24,3.34,D
50.831,30.07643,326.03,0.39,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.99,2.62,D
50.8385,30.07911,325.41,0.39,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.84,2.59,D
50.83896,30.06123,350.69,0.39,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,285.91,14.24,D
50.84224,30.05983,328.75,0.39,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.03,14.24,D
51.2168,32.2158,336.95,0.38,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,268.99,5.33,D
50.82539,29.65455,332.55,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,283.09,4.47,D
50.82343,29.64343,330.12,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,281.04,3.91,D
50.95642,29.91943,327.47,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.52,3.27,D
50.9952,29.76955,327.61,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.95,3.64,D
50.97414,29.52717,330.2,0.4,0.37,2022-02-28,1034,N,VIIRS,n,2.0NRT,280.74,3.51,D
51.52538,31.33005,367,0.38,0.36,2022-02-28,1034,N,VIIRS,h,2.0NRT,332.78,172.66,D
51.5469,31.25489,328.86,0.38,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,277.78,4.8,D
51.60638,31.23656,326.51,0.38,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,277.59,2.68,D
51.60551,31.23109,329.55,0.38,0.36,2022-02-28,1034,N,VIIRS,n,2.0NRT,279.15,2.68,D
50.57743,31.6557,297.17,0.57,0.69,2022-02-28,2246,N,VIIRS,n,2.0NRT,263.85,1.21,N
50.63011,29.89465,328.1,0.45,0.39,2022-03-01,0028,N,VIIRS,n,2.0NRT,267.24,4.29,N
50.63113,29.90186,321.1,0.46,0.39,2022-03-01,0028,N,VIIRS,n,2.0NRT,265.45,6.42,N
48.29333,22.44704,344.84,0.4,0.6,2022-03-01,1017,N,VIIRS,n,2.0NRT,272.18,3.36,D
51.47027,24.02887,331.86,0.56,0.51,2022-03-01,1017,N,VIIRS,n,2.0NRT,273.46,6,D
48.52171,22.18808,333.75,0.47,0.4,2022-03-02,1136,N,VIIRS,n,2.0NRT,281.83,3.25,D
51.48351,31.24309,329.01,0.4,0.45,2022-03-03,2330,N,VIIRS,n,2.0NRT,274.7,2.88,N
51.484,31.23714,312.24,0.4,0.45,2022-03-03,2330,N,VIIRS,n,2.0NRT,271.72,2.8,N
51.48278,31.24215,367,0.41,0.61,2022-03-04,0111,N,VIIRS,h,2.0NRT,282.34,18.41,N
51.48454,31.23678,298.67,0.41,0.61,2022-03-04,0111,N,VIIRS,n,2.0NRT,266.89,12.16,N
48.66032,22.79491,329.12,0.43,0.38,2022-03-04,1057,N,VIIRS,n,2.0NRT,277.06,2.75,D
50.03263,23.34762,325.79,0.41,0.37,2022-03-04,1100,N,VIIRS,n,2.0NRT,274.09,4.27,D
51.53382,31.34011,307.34,0.54,0.42,2022-03-06,0034,N,VIIRS,n,2.0NRT,267.66,1.5,N
51.5269,31.37035,319.92,0.55,0.42,2022-03-06,0034,N,VIIRS,n,2.0NRT,268.56,2.84,N
51.35003,31.3552,303.28,0.55,0.43,2022-03-06,0034,N,VIIRS,n,2.0NRT,265.82,1.76,N
51.34831,31.36274,300.23,0.55,0.43,2022-03-06,0034,N,VIIRS,n,2.0NRT,265.43,1.06,N
51.34457,31.36057,319.51,0.55,0.43,2022-03-06,0034,N,VIIRS,n,2.0NRT,267.63,2.84,N
48.02497,23.44101,330.4,0.32,0.55,2022-03-06,1021,N,VIIRS,n,2.0NRT,282.53,1.76,D
48.44121,22.59931,326.13,0.34,0.56,2022-03-06,1021,N,VIIRS,n,2.0NRT,281.91,2.41,D
48.44114,22.59493,328.96,0.34,0.56,2022-03-06,1021,N,VIIRS,n,2.0NRT,281.97,2.63,D
48.65674,22.80289,344.29,0.33,0.55,2022-03-06,1021,N,VIIRS,n,2.0NRT,280.96,7.27,D
48.65553,22.79862,356.56,0.33,0.55,2022-03-06,1021,N,VIIRS,l,2.0NRT,283.22,7.27,D
48.5089,22.46157,338.78,0.59,0.53,2022-03-06,1201,N,VIIRS,n,2.0NRT,286.66,12.16,D
48.0239,23.45487,341.93,0.33,0.55,2022-03-06,1201,N,VIIRS,n,2.0NRT,286.05,3.4,D
48.02369,23.45031,330.32,0.33,0.55,2022-03-06,1201,N,VIIRS,n,2.0NRT,285.69,3.4,D
48.09695,23.43337,342.44,0.33,0.55,2022-03-06,1201,N,VIIRS,n,2.0NRT,284.71,4.25,D
48.09676,23.4289,351.93,0.33,0.55,2022-03-06,1201,N,VIIRS,n,2.0NRT,285.05,4.25,D
48.11451,23.47988,332.17,0.33,0.55,2022-03-06,1201,N,VIIRS,n,2.0NRT,285.44,2,D
48.42691,22.61793,341.62,0.6,0.53,2022-03-06,1201,N,VIIRS,n,2.0NRT,285.88,5.89,D
48.43187,22.61738,328.84,0.6,0.53,2022-03-06,1201,N,VIIRS,n,2.0NRT,283.08,4.51,D
48.42757,22.62035,338.31,0.6,0.53,2022-03-06,1201,N,VIIRS,n,2.0NRT,286.08,12.14,D
48.46822,22.84314,336.02,0.62,0.54,2022-03-06,1201,N,VIIRS,n,2.0NRT,283.43,6.08,D
48.47787,22.83447,333.57,0.62,0.54,2022-03-06,1201,N,VIIRS,n,2.0NRT,284.15,5.19,D
48.50847,22.45335,337.02,0.59,0.53,2022-03-06,1201,N,VIIRS,n,2.0NRT,285.58,12.16,D
48.65646,22.80306,328.25,0.62,0.54,2022-03-06,1201,N,VIIRS,n,2.0NRT,282.35,4.91,D
48.65601,22.80361,330.6,0.62,0.54,2022-03-06,1201,N,VIIRS,n,2.0NRT,282.24,4.33,D
48.6969,22.81677,327.95,0.62,0.54,2022-03-06,1201,N,VIIRS,n,2.0NRT,281.96,3.78,D
48.82941,22.47318,348.84,0.6,0.53,2022-03-06,1201,N,VIIRS,n,2.0NRT,282.78,9.88,D
50.60563,30.30283,315.44,0.41,0.37,2022-03-07,2356,N,VIIRS,n,2.0NRT,265.29,1.43,N
50.60334,30.31997,304.47,0.41,0.37,2022-03-07,2356,N,VIIRS,n,2.0NRT,266.97,0.69,N
50.60761,30.26176,306.7,0.41,0.37,2022-03-07,2356,N,VIIRS,n,2.0NRT,265.62,0.94,N
50.60424,30.26065,306.53,0.41,0.37,2022-03-07,2356,N,VIIRS,n,2.0NRT,265.17,0.94,N
50.36867,30.01484,343.74,0.36,0.57,2022-03-08,0943,N,VIIRS,n,2.0NRT,274.41,3.93,D
48.4422,22.60399,333,0.4,0.37,2022-03-08,1123,N,VIIRS,n,2.0NRT,282.88,4.41,D
50.68783,29.65293,296.18,0.4,0.44,2022-03-08,2337,N,VIIRS,n,2.0NRT,265.14,0.64,N
49.18816,37.28033,325.58,0.38,0.36,2022-03-08,2337,N,VIIRS,n,2.0NRT,266.34,1.37,N
48.53263,34.64959,319.07,0.4,0.37,2022-03-08,2337,N,VIIRS,n,2.0NRT,272.81,1.76,N
48.52928,34.64856,297.39,0.4,0.37,2022-03-08,2337,N,VIIRS,n,2.0NRT,267.94,1.76,N
44.77173,33.8601,297.19,0.39,0.36,2022-03-08,2337,N,VIIRS,n,2.0NRT,271.61,0.91,N
47.06678,37.49349,348.51,0.35,0.57,2022-03-09,0924,N,VIIRS,n,2.0NRT,275.56,4.97,D
47.59002,37.47364,348.41,0.34,0.56,2022-03-09,0924,N,VIIRS,n,2.0NRT,270.72,3.57,D
50.55043,31.24098,342.25,0.48,0.65,2022-03-09,0926,N,VIIRS,n,2.0NRT,273.41,6.68,D
50.4225,29.83624,343.22,0.55,0.68,2022-03-09,0926,N,VIIRS,n,2.0NRT,273.7,5.75,D
47.99723,23.89619,335.95,0.39,0.36,2022-03-09,1104,N,VIIRS,n,2.0NRT,284.41,6.37,D
48.01529,23.47386,335.72,0.39,0.37,2022-03-09,1104,N,VIIRS,n,2.0NRT,282.93,4.42,D
